Codigo_Edi;Numero_Alt;AnoC;Numero_Viv;USO;Npot;LCZ.cat;BUFF_RSOL;BUFF_SVF;BUFF_NDVI;BUFF_ACUS;BUFF_ALBED;BUFF_OZONO;perimetro;area;conv;elon;num_vecinos;vol;comp
8674;9;1961;29;1;4;2;0.2;0.382;0.174;65.629;0.124;54.165;101.3724056;591.3006;0.964825828;0.850333598;4;18625.9689;0.171439714
8675;9;1942;0;1;3;2;0.2;0.432;0.177;65.854;0.119;54.164;43.39516196;102.0058;0.927913414;0.825041989;3;3213.1827;0.425418574
8676;9;1963;29;1;4;2;0.16;0.293;0.169;64.882;0.129;54.191;101.9230427;463.6757;0.859760072;0.7489274;4;14605.78455;0.219815364
8677;9;1942;15;1;3;2;0.24;0.501;0.174;66.053;0.119;54.167;65.89576544;184.6479;0.849758738;0.731003761;3;5816.40885;0.356872542
8678;11;1967;32;1;4;2;0.12;0.426;0.15;65.78;0.128;54.2;80.35360932;313.6488;0.973039128;0.781306357;3;12075.4788;0.256189755
8679;9;1959;16;1;4;2;0.24;0.526;0.163;66.144;0.117;54.175;69.52937629;239.3239;0.891072848;0.788732314;2;7538.70285;0.290524165
8680;11;1965;12;1;4;2;0.12;0.425;0.153;66.002;0.121;54.187;99.53195681;547.24275;0.994998487;0.833167648;5;21068.84587;0.181878987
8681;10;1967;16;1;4;2;0.14;0.429;0.153;65.64;0.132;54.207;68.3589627;223.9183;0.971837252;0.775986672;3;7837.1405;0.305285288
8682;11;1965;16;1;4;2;0.2;0.447;0.151;65.482;0.134;54.212;65.99668893;260.17205;0.999907762;0.866389348;3;10016.62392;0.253665561
8683;10;1939;22;1;3;2;0.2;0.442;0.153;65.032;0.136;54.212;100.1294502;516.05515;0.900634976;0.804250165;2;18061.93025;0.194028584
8684;9;1965;0;2;2;2;0.12;0.416;0.155;64.405;0.108;54.169;127.6443115;813.7049;0.948603919;0.79220382;2;25631.70435;0.156868063
8685;8;1968;13;1;4;2;0.08;0.347;0.149;63.967;0.118;54.171;72.45820774;268.63695;0.991409946;0.801863081;4;7521.8346;0.269725396
8686;6;1932;10;1;3;2;0.08;0.345;0.149;63.896;0.127;54.171;76.98361384;230.3981;0.948244909;0.69894996;3;4838.3601;0.334133024
8687;8;1932;0;1;3;2;0.08;0.353;0.153;63.851;0.14;54.172;79.00086867;242.3772;0.94602376;0.698584503;3;6786.5616;0.325941832
8688;7;1932;0;1;3;2;0.08;0.361;0.152;63.751;0.146;54.172;79.9172048;238.70375;0.937636745;0.685321359;3;5848.241875;0.334796604
8689;7;1932;12;1;3;2;0.12;0.366;0.152;63.622;0.146;54.173;80.25517968;218.43055;0.925216611;0.652812633;3;5351.548475;0.367417377
8690;6;1932;12;1;3;2;0.16;0.367;0.15;63.578;0.141;54.176;74.68322457;180.36705;0.875124269;0.637471058;3;3787.70805;0.414062461
8691;7;1930;20;1;3;2;0.16;0.357;0.157;63.587;0.138;54.176;86.51519267;303.93315;0.999811836;0.714334439;3;7446.362175;0.284652045
8692;10;1965;29;1;4;2;0.16;0.29;0.165;64.729;0.127;54.188;99.19869173;606.5441;0.984462849;0.880096267;4;21229.0435;0.163547369
8693;4;1966;0;2;4;2;0.16;0.332;0.16;63.783;0.133;54.188;114.4202019;452.32215;0.832907555;0.658910078;11;6332.5101;0.252961748
8694;9;1963;15;1;4;2;0.16;0.292;0.161;64.719;0.137;54.197;97.67165044;240.9795;0.982402492;0.56341247;3;7590.854249;0.405311035
8695;10;1963;28;1;4;2;0.2;0.295;0.156;64.807;0.138;54.206;111.1872034;472.12755;0.954908441;0.692755204;4;16524.46425;0.235502468
8696;8;1951;0;3;4;2;0.16;0.321;0.165;63.89;0.134;54.206;108.831228;757.1147;0.999656313;0.896256342;6;21199.2116;0.143744703
8697;11;1963;30;1;4;2;0.2;0.371;0.153;64.732;0.126;54.213;93.61499388;358.17445;0.972191626;0.71664953;4;13789.71633;0.261367035
8698;11;1967;16;1;4;2;0.16;0.425;0.15;64.613;0.113;54.22;64.0197324;238.03685;0.958650309;0.854305446;2;9164.418725;0.26894883
8699;12;1963;32;1;4;2;0.12;0.427;0.149;64.349;0.103;54.221;80.90770677;297.8703;0.840717772;0.756186016;4;12510.5526;0.27162059
8700;11;1964;16;1;4;2;0.16;0.415;0.152;64.118;0.099;54.22;66.44507574;269.39475;0.98036431;0.875662386;2;10371.69787;0.246645771
8701;16;1965;29;1;4;10;0.24;0.531;0.147;64.009;0.085;54.036;125.5058972;773.50625;0.959905261;0.785547974;2;43316.35;0.162255828
8702;4;1965;9;2;4;4;0.04;0.457;0.136;64.062;0.109;54.037;70.56959459;307.0881;0.997795732;0.880275882;3;4299.2334;0.22980244
8703;16;1965;29;1;4;1;0.24;0.498;0.185;64.033;0.089;54.053;120.515789;730.77565;0.99998269;0.79515724;4;40923.4364;0.164914894
8704;11;1960;17;1;4;1;0.08;0.193;0.144;64.127;0.129;54.052;66.42691598;275.3757;0.999959512;0.885571536;4;10601.96445;0.241222867
8705;16;1965;29;1;4;1;0.24;0.513;0.221;64.062;0.103;54.078;126.4855176;778.3543;0.99572239;0.781902846;4;43587.8408;0.162503782
8706;11;1960;17;1;4;1;0.04;0.155;0.143;64.166;0.134;54.074;65.73755067;269.8656;0.999938862;0.885860174;4;10389.8256;0.243593665
8707;17;1965;30;1;4;1;0.24;0.519;0.166;64.095;0.103;54.098;135.7283169;862.72085;0.99319779;0.767131145;6;51331.89057;0.15732588
8708;11;1960;25;1;4;1;0.08;0.244;0.138;64.195;0.113;54.106;69.09596933;296.7473;1;0.883782924;3;11424.77105;0.232844475
8709;11;1967;18;1;4;1;0.08;0.245;0.137;64.176;0.101;54.108;64.27052223;254.2924;1;0.879548503;3;9790.2574;0.2527426
8710;10;1967;18;1;4;1;0.12;0.271;0.138;64.145;0.088;54.118;64.06807163;252.7183;1;0.879592718;3;8845.1405;0.253515759
8711;10;1967;18;1;4;2;0.28;0.513;0.149;64.1;0.093;54.118;64.13423659;245.9218;0.967668227;0.866789251;2;8607.263;0.260791181
8712;10;1954;32;1;4;4;0.08;0.465;0.157;64.139;0.121;54.043;83.93547051;284.1848;0.938886828;0.711966936;2;9946.468;0.295355242
8713;9;1967;23;1;4;2;0.12;0.523;0.174;64.207;0.129;54.05;70.88646902;257.0438;0.892618573;0.80176142;3;8096.8797;0.275775837
8714;9;1954;24;1;4;4;0.04;0.403;0.156;64.13;0.126;54.046;64.76863311;203.7761;0.88293079;0.781298199;3;6418.94715;0.317842147
8715;10;1979;9;1;4;1;0.24;0.544;0.166;64.239;0.138;54.07;97.84697745;558.8307;1;0.856441386;3;19559.0745;0.175092345
8716;9;1979;10;1;4;1;0.18;0.442;0.143;64.276;0.128;54.095;97.04447398;571.6504;1;0.873372227;1;18006.9876;0.169761928
8717;22;1970;40;1;4;1;0.12;0.204;0.119;64.18;0.081;54.132;99.8734507;596.22255;1;0.8666806;1;45909.13635;0.167510354
8718;22;1973;40;1;4;1;0.24;0.488;0.139;64.145;0.074;54.16;101.841341;568.81165;0.957270559;0.830166233;1;43798.49705;0.179042291
8719;22;1970;40;1;4;4;0.08;0.185;0.125;64.224;0.068;54.189;100.2656153;600.2808;1;0.866223846;1;46221.6216;0.167031188
8720;21;1973;36;1;4;4;0.28;0.474;0.164;64.194;0.092;54.212;94.24781544;464.01665;0.954401308;0.810215266;1;34105.22377;0.203113003
8721;22;1970;40;1;4;1;0.16;0.404;0.134;64.348;0.114;54.123;102.4093311;633.76395;1;0.871423301;1;48799.82415;0.161589076
8722;21;1970;40;1;4;1;0.08;0.215;0.119;64.247;0.099;54.123;99.8926818;596.1298;1;0.866446348;1;43815.5403;0.167568677
8723;21;1970;40;1;4;10;0.3;0.384;0.139;64.389;0.138;54.169;101.7833569;627.0964;1;0.872158295;2;46091.5854;0.162308948
8724;22;1970;40;1;4;10;0.08;0.191;0.128;64.285;0.078;54.174;99.86909355;596.20945;0.999116863;0.866708891;2;45908.12765;0.167506727
8725;10;1970;17;1;4;10;0.44;0.363;0.199;64.4;0.138;54.206;66.39246988;227.47895;0.999958459;0.805298174;2;7961.763251;0.291862038
8726;10;1970;16;1;4;10;0.44;0.325;0.188;64.331;0.128;54.207;64.90855666;218.8393;0.996042262;0.807914939;3;7659.3755;0.296603748
8727;10;1970;16;1;4;10;0.4;0.314;0.211;64.317;0.119;54.222;64.87861089;234.38395;0.944199583;0.836502655;3;8203.438251;0.276804836
8728;10;1970;16;1;4;4;0.04;0.195;0.134;64.274;0.119;54.214;58.85026635;216.23415;0.999843019;0.885765256;4;7568.19525;0.272159908
8729;10;1970;16;1;4;4;0.18;0.222;0.143;64.251;0.106;54.222;58.74906268;215.4531;1;0.88568719;3;7540.8585;0.272676804
8730;10;1970;16;1;4;4;0.32;0.538;0.182;64.236;0.123;54.262;58.7930184;216.33775;1;0.886840114;2;7571.82125;0.271764953
8731;6;1957;0;1;4;10;0.4;0.411;0.246;64.334;0.187;54.26;92.98182599;351.2782;0.831531609;0.714549732;6;7376.8422;0.264695691
8732;9;1954;37;1;4;4;0.44;0.596;0.249;64.267;0.136;54.299;94.5872828;461.0723;0.999877149;0.804742056;5;14523.77745;0.205146314
8733;9;1952;31;1;4;4;0.4;0.646;0.283;64.306;0.148;54.32;88.08558309;435.58465;0.999829568;0.83991702;3;13720.91647;0.2022238
8734;9;1952;31;1;4;10;0.4;0.675;0.325;64.336;0.158;54.339;76.42338283;350.64145;0.999874246;0.868580952;3;11045.20567;0.217953077
8735;9;1952;37;1;4;10;0.4;0.694;0.285;64.356;0.155;54.34;85.49731979;398.8273;0.997044695;0.82802771;2;12563.05995;0.214371784
8736;1;1990;0;3;4;2;0.32;0.666;0.188;64.531;0.134;54.099;220.9760388;3030.6064;1;0.883129752;0;10607.1224;0.072914793
8737;3;1972;0;3;4;10;0.44;0.635;0.163;64.595;0.16;54.227;249.4402743;3684.38265;0.992114799;0.862622379;0;38686.01782;0.067702054
8738;8;1910;0;1;3;2;0.36;0.592;0.153;64.731;0.134;54.088;42.19668937;94.72995;0.983953234;0.817655208;2;2652.4386;0.445441905
8739;7;1947;25;1;3;2;0.28;0.523;0.153;64.852;0.128;54.1;91.50437732;452.3397;0.941099479;0.823939673;3;11082.32265;0.202291281
8740;7;1950;0;1;3;2;0.04;0.509;0.148;65.034;0.113;54.106;76.00792826;289.6343;0.903233965;0.793726779;4;7096.04035;0.262427234
8741;7;1910;0;1;3;2;0.04;0.537;0.145;65.198;0.108;54.113;66.19175354;268.137;0.987553243;0.876959261;3;6569.3565;0.246857963
8742;7;1910;0;1;3;10;0.08;0.598;0.142;65.348;0.102;54.118;59.19304131;218.9486;1;0.886146168;2;5364.2407;0.270351312
8743;8;1907;15;1;3;10;0.08;0.585;0.143;65.565;0.12;54.131;89.87341552;369.7546;0.881564189;0.758456151;4;10353.1288;0.243062332
8744;8;1995;15;1;4;2;0.04;0.543;0.14;65.836;0.121;54.142;75.54698814;333.0706;0.987852875;0.856359119;5;9325.9768;0.226819744
8745;6;1900;0;1;3;2;0.16;0.538;0.148;66.008;0.126;54.16;58.82495293;212.88765;1;0.879262554;4;4470.64065;0.276319237
8746;8;1918;0;1;3;4;0.32;0.578;0.149;66.142;0.116;54.174;63.33850297;227.897;1;0.844902201;2;6381.116;0.277926006
8747;6;1903;10;1;3;2;0.32;0.602;0.169;64.785;0.131;54.105;63.98686908;188.5015;1;0.760626543;3;3958.5315;0.339450185
8748;8;1920;0;1;3;4;0.4;0.528;0.154;65.982;0.132;54.177;41.97833736;98.9334;1;0.839945612;4;2770.1352;0.424309054
8749;6;1930;5;1;3;2;0.32;0.478;0.16;65.875;0.132;54.173;51.25260491;161.12205;1;0.877943319;4;3383.56305;0.318098019
8750;6;1910;11;1;3;2;0.08;0.296;0.161;65.772;0.123;54.166;57.58341337;201.2527;0.987455679;0.873330012;4;4226.3067;0.286124923
8751;6;1917;0;1;3;2;0.04;0.248;0.169;65.576;0.126;54.157;80.79277992;279.73795;0.930786434;0.733851311;3;5874.49695;0.288815943
8752;7;1917;0;1;3;2;0.04;0.241;0.169;65.452;0.128;54.157;85.56576997;364.2641;0.951197803;0.790702396;2;8924.470449;0.234900365
8753;7;1917;0;1;3;2;0;0.237;0.161;65.247;0.127;54.151;88.16399223;441.6389;1;0.844981779;4;10820.15305;0.199629136
8754;7;1917;0;1;3;2;0.04;0.241;0.163;65.091;0.123;54.156;87.0616697;427.89295;0.999962258;0.8422587;4;10483.37727;0.203466006
8755;6;1910;10;1;3;2;0.32;0.601;0.166;64.88;0.123;54.124;69.78496377;261.5693;0.959964137;0.821554653;3;5492.9553;0.266793403
8756;7;1920;0;1;3;2;0.28;0.569;0.166;64.898;0.123;54.149;60.27542987;219.17895;0.977141084;0.870690963;2;5369.884275;0.27500556
8757;9;1975;10;2;4;2;0.32;0.569;0.179;65.819;0.129;54.183;61.16273119;214.55025;1;0.848950902;2;6758.332875;0.285074155
8758;7;1939;15;1;4;2;0.2;0.305;0.171;65.61;0.122;54.175;77.05841656;223.0459;0.873822663;0.687039922;3;5464.62455;0.345482327
8759;9;1928;15;1;3;2;0.2;0.516;0.171;65.654;0.122;54.196;78.01593421;225.92385;0.889191793;0.682971622;3;7116.601275;0.345319603
8760;6;1920;0;1;4;2;0.2;0.446;0.131;64.922;0.15;54.156;46.45818541;131.0533;0.999962612;0.873507563;2;2752.1193;0.354498402
8761;8;1962;15;1;4;2;0.06;0.241;0.153;65.108;0.124;54.159;71.14586042;277.099;0.9225039;0.8294167;4;7758.772;0.256752498
8762;8;2007;25;1;4;2;0.16;0.426;0.153;65.34;0.122;54.198;195.6370549;971.8956;0.809685377;0.564889658;4;27213.0768;0.201294311
8763;10;1955;15;1;4;2;0.2;0.423;0.131;64.953;0.165;54.172;59.46734333;204.48795;0.988899971;0.852433003;3;7157.078251;0.290810991
8764;8;1933;12;1;4;2;0.2;0.423;0.125;64.896;0.201;54.186;104.0418963;377.98535;0.944979794;0.662421099;4;10583.5898;0.27525378
8765;8;1996;15;1;3;2;0.2;0.424;0.151;65.215;0.125;54.222;56.14268074;180.3828;1;0.848026353;2;5050.7184;0.311241874
8766;7;1903;12;1;3;2;0.24;0.422;0.136;64.862;0.2;54.212;68.00409607;269.18575;0.999795908;0.855255533;3;6595.050875;0.252628886
8767;7;1920;12;1;3;2;0.2;0.424;0.153;65.044;0.126;54.232;73.38440525;319.45085;0.999876679;0.863382372;4;7826.545825;0.229720488
8768;8;1910;0;1;3;2;0.32;0.442;0.152;64.892;0.131;54.243;47.05632449;107.13105;0.93455395;0.779730659;2;2999.6694;0.439240766
8769;7;1920;10;1;3;10;0.36;0.462;0.141;64.816;0.126;54.243;76.42994112;234.24085;0.858714107;0.709860033;2;5738.900825;0.326287841
8770;1;1988;0;2;4;4;0.24;0.647;0.211;65.921;0.147;54.213;16.27334558;12.54985;0.999546018;0.77169796;0;43.92447501;1.296696421
8771;10;1952;30;1;4;2;0.16;0.495;0.159;65.443;0.137;54.218;95.67399825;474.2889;0.962679124;0.806923733;3;16600.1115;0.201720931
8772;11;1963;32;1;3;4;0.2;0.52;0.166;65.583;0.139;54.241;77.68098538;391.2268;1;0.90261907;2;15062.2318;0.198557423
8773;10;1960;30;1;4;2;0.2;0.433;0.152;65.174;0.127;54.227;91.20914341;487.97665;0.999986885;0.858550955;5;17079.18275;0.186912926
8774;10;1960;30;1;4;2;0.2;0.395;0.16;65.313;0.131;54.27;87.66232463;455.27905;0.999991434;0.862841017;4;15934.76675;0.192546362
8775;8;1945;14;1;3;2;0.2;0.425;0.157;65.015;0.125;54.239;86.33251255;421.1254;1;0.842628744;4;11791.5112;0.205004287
8776;9;1958;29;1;4;2;0.2;0.383;0.158;65.127;0.129;54.294;96.74107439;420.78095;0.872556322;0.751661075;6;13254.59992;0.229908399
8777;8;1945;13;1;3;2;0.28;0.437;0.146;64.924;0.128;54.247;86.74621637;221.95105;0.794361261;0.608811704;3;6214.6294;0.3908349
8778;9;1968;35;1;4;2;0.04;0.308;0.158;64.849;0.134;54.327;110.8904676;740.72225;0.979929641;0.870038383;5;23332.75087;0.149705868
8779;8;1929;20;1;3;2;0.36;0.53;0.158;64.78;0.126;54.284;72.20484632;332.17385;1;0.894790375;2;9300.8678;0.217370652
8780;8;1930;14;1;3;2;0.2;0.368;0.161;64.832;0.13;54.32;90.4007724;222.9071;0.794488231;0.585456648;3;6241.3988;0.40555358
8781;10;1960;16;1;4;2;0.12;0.382;0.156;65.008;0.13;54.324;72.57867019;212.00405;0.885133199;0.711161118;2;7420.14175;0.342345678
8782;10;1970;16;1;4;2;0.04;0.371;0.159;64.925;0.132;54.333;76.95153638;197.75615;0.823332325;0.647817441;3;6921.465249;0.389123354
8783;9;1970;27;1;4;2;0.04;0.383;0.194;64.725;0.108;54.405;92.01233366;528.5007;1;0.885689854;2;16647.77205;0.174100685
8784;9;1970;27;1;4;2;0.04;0.384;0.215;64.719;0.108;54.399;91.51133844;522.487;0.9999201;0.885457599;2;16458.3405;0.175145675
8785;9;1970;27;1;4;2;0.04;0.374;0.215;64.675;0.114;54.39;91.99108232;528.098;0.999810677;0.885556887;2;16635.087;0.174193203
8786;10;1977;27;1;4;2;0.04;0.368;0.183;64.693;0.109;54.411;87.5432205;475.3844;1;0.882886499;2;16638.454;0.184152489
8787;9;1977;28;1;4;2;0.12;0.365;0.199;64.658;0.109;54.407;87.85590631;479.13155;1;0.883204663;1;15092.64383;0.183364895
8788;8;1997;26;1;4;2;0.16;0.464;0.229;64.631;0.102;54.355;110.6809696;767.73805;1;0.887438998;1;21496.6654;0.144165018
8789;9;1940;15;1;3;4;0.24;0.543;0.149;66.248;0.103;54.184;57.64114691;188.11875;1;0.843506358;2;5925.740625;0.306408303
8790;8;1940;27;1;3;2;0.16;0.425;0.158;65.458;0.135;54.218;85.36048851;419.56315;1;0.850641778;2;11747.7682;0.203450871
8791;9;1940;16;1;3;4;0.3;0.574;0.152;66.221;0.115;54.187;85.87096139;409.094;0.906171047;0.834968635;4;12886.461;0.209905209
8792;8;1953;14;1;3;2;0.04;0.418;0.158;66.13;0.108;54.193;78.00402703;270.38155;0.959656708;0.747268085;4;7570.6834;0.288496116
8793;8;1953;28;1;3;2;0.04;0.414;0.161;66.035;0.108;54.202;95.31736459;494.3159;0.970424692;0.826866117;2;13840.8452;0.192826823
8794;9;1956;16;1;3;2;0.04;0.423;0.15;65.829;0.118;54.207;82.01866015;220.10355;0.876691941;0.641218118;4;6933.261825;0.372636698
8795;10;1956;34;1;3;2;0.04;0.414;0.16;65.956;0.118;54.205;97.42017728;536.6155;0.982075714;0.842922454;4;18781.5425;0.18154559
8796;7;1920;23;1;3;2;0.16;0.381;0.175;65.384;0.135;54.239;99.54716995;513.944;1;0.80729807;4;12591.628;0.19369264
8797;8;1957;21;1;3;4;0.36;0.578;0.193;66.073;0.142;54.201;76.81110212;269.08965;0.895142989;0.757058487;3;7534.5102;0.285447999
8798;8;1957;28;1;3;4;0.24;0.419;0.181;66.038;0.142;54.224;94.11673436;489.25415;0.975894854;0.833115743;5;13699.1162;0.192367779
8799;9;1920;14;1;3;2;0.16;0.375;0.181;65.432;0.132;54.244;111.8834657;604.4424;0.999965755;0.778962377;5;19039.9356;0.185101948
8800;8;1990;30;1;4;2;0.04;0.36;0.174;65.733;0.134;54.259;105.689853;649.33215;0.951978626;0.854683051;4;18181.3002;0.162767011
8801;8;1920;12;1;3;2;0.2;0.375;0.174;65.241;0.132;54.264;79.64094058;369.8933;0.985056379;0.856065084;3;10357.0124;0.215307875
8802;9;1965;13;1;4;4;0.04;0.329;0.156;65.727;0.144;54.255;51.01751569;158.0974;1;0.873671139;3;4980.0681;0.322696741
8803;9;1964;25;1;4;4;0.16;0.543;0.163;65.78;0.137;54.243;53.18625189;169.8987;0.967203082;0.868761515;2;5351.80905;0.313046844
8804;4;1995;15;2;4;4;0.16;0.525;0.182;65.889;0.142;54.231;89.88201414;429.4737;0.988889679;0.817335614;5;6012.6318;0.209284094
8805;8;1930;12;1;3;2;0;0.362;0.17;65.648;0.133;54.266;69.46597369;287.82245;0.99289213;0.865755257;2;8059.0286;0.241350088
8806;7;1930;0;1;3;2;0.04;0.362;0.18;65.528;0.134;54.271;85.8445848;392.617;0.976009017;0.818232221;4;9619.1165;0.218647142
8807;8;1930;14;1;3;2;0.16;0.386;0.173;65.167;0.133;54.281;73.00607458;318.3013;0.984958327;0.866293669;2;8912.4364;0.229361534
8808;9;1960;24;1;3;4;0.16;0.405;0.156;65.612;0.133;54.255;74.8365724;279.4298;0.900279398;0.791821708;1;8802.0387;0.267818867
8809;8;1965;28;1;3;2;0.04;0.329;0.157;65.555;0.141;54.261;107.1579068;477.0248;0.880266701;0.72252219;3;13356.6944;0.22463802
8810;9;1953;24;1;4;2;0.16;0.39;0.165;65.069;0.133;54.299;100.8383306;411.8187;0.907899658;0.713398704;2;12972.28905;0.24486098
8811;7;1920;0;1;3;2;0.04;0.338;0.157;65.452;0.14;54.269;78.99192219;219.7302;0.924124537;0.665222799;2;5383.3899;0.359495063
8812;7;1920;0;1;3;2;0.04;0.345;0.157;65.411;0.14;54.272;78.51800526;217.24375;0.924727368;0.665440638;2;5322.471875;0.361428144
8813;7;1920;0;1;3;2;0.04;0.353;0.159;65.362;0.139;54.277;80.20645416;213.87885;0.898769774;0.646367535;3;5240.031825;0.375008815
8814;7;1951;18;1;4;2;0.04;0.353;0.161;65.303;0.139;54.28;87.03347819;322.25045;0.867828375;0.73116494;4;7895.136025;0.270080238
8815;8;1960;21;1;3;2;0.16;0.377;0.16;65.461;0.133;54.266;145.3277189;682.7494;0.732143537;0.637363426;4;19116.9832;0.212856604
8816;8;1920;28;1;4;2;0.16;0.388;0.179;64.804;0.139;54.314;95.6991606;452.56845;0.910306439;0.788023086;4;12671.9166;0.21145787
8817;1;1920;0;2;4;2;0.08;0.372;0.185;65.201;0.151;54.302;98.21851126;385.4678;0.84988789;0.708607325;7;1349.1373;0.254803414
8818;9;1963;28;1;4;2;0.16;0.382;0.153;65.075;0.129;54.302;88.47697047;466.68025;1;0.865534532;3;14700.42787;0.18958799
8819;8;1930;28;1;3;2;0.2;0.395;0.163;64.665;0.144;54.352;89.10188279;381.30155;0.882195559;0.776877129;3;10676.4434;0.23367826
8820;9;1974;28;1;4;2;0.04;0.325;0.143;64.831;0.121;54.365;89.81517119;469.4565;0.974189573;0.855170888;2;14787.87975;0.191317345
8821;9;1974;28;1;4;2;0.04;0.317;0.144;64.928;0.123;54.352;142.3781241;724.5132;0.761439194;0.670169743;6;22822.1658;0.196515569
8822;5;1949;0;1;4;2;0.04;0.34;0.15;64.871;0.127;54.366;92.28850913;374.1564;0.999668698;0.742991578;4;6547.737;0.246657572
8823;8;1950;0;1;3;2;0;0.347;0.153;64.763;0.125;54.373;85.03119081;432.0014;0.999904176;0.866501359;3;12096.0392;0.196830822
8824;9;1963;16;1;4;2;0.08;0.372;0.147;64.924;0.121;54.331;61.88728345;238.56005;1;0.884712923;2;7514.641575;0.259420148
8825;9;1920;28;1;3;2;0.16;0.39;0.162;64.617;0.138;54.373;82.22899353;416.28865;0.981200182;0.879583841;3;13113.09247;0.19752879
8826;8;1938;21;1;4;2;0.12;0.429;0.151;62.807;0.123;54.178;82.89339371;443.7787;1;0.900882682;2;12425.8036;0.186789933
8827;8;1950;21;1;4;2;0;0.43;0.155;62.582;0.113;54.141;84.90613622;417.27155;0.993293562;0.852855082;4;11683.6034;0.203479332
8828;10;1963;26;1;4;2;0;0.436;0.16;62.497;0.106;54.118;91.57485354;367.11985;0.826241064;0.741707436;4;12849.19475;0.249441302
8829;9;1963;14;1;4;2;0.04;0.433;0.156;62.386;0.099;54.101;68.91412304;236.1242;0.910403465;0.79043643;3;7437.9123;0.291855401
8830;13;1965;16;1;4;2;0.08;0.429;0.159;62.368;0.095;54.092;56.74430867;176.28255;0.985793218;0.829444411;2;8020.856025;0.321894077
8831;9;1948;20;1;4;2;0.16;0.312;0.16;62.452;0.095;54.115;81.56864105;335.03185;0.937745234;0.795471735;5;10553.50327;0.243465333
8832;8;1938;17;1;4;2;0.16;0.368;0.178;62.89;0.123;54.199;84.27042876;328.0586;0.874140987;0.761913102;4;9185.6408;0.256876146
8833;8;1958;24;1;4;2;0.08;0.304;0.165;62.725;0.135;54.181;94.33266019;431.47005;0.890773475;0.780581363;5;12081.1614;0.218630842
8834;7;1958;24;1;4;2;0.12;0.312;0.16;62.544;0.119;54.131;78.80961887;383.2902;0.999854831;0.880622064;4;9390.6099;0.205613446
8835;9;1950;14;1;4;2;0.16;0.36;0.18;62.895;0.126;54.209;71.2569648;316.86705;0.999818727;0.88555625;3;9981.312075;0.224879693
8836;4;1920;0;1;4;2;0.08;0.306;0.165;62.702;0.136;54.182;51.21885513;120.1916;0.920413863;0.758773445;2;1682.6824;0.426143384
8837;5;1920;0;1;4;2;0.12;0.323;0.16;62.563;0.122;54.157;49.06796196;144.78795;1;0.86930689;2;2533.789125;0.338895343
8838;8;1990;12;1;4;2;0.12;0.319;0.161;62.632;0.123;54.165;59.40075907;194.4428;0.999891239;0.832163897;3;5444.3984;0.305492202
8839;8;1948;14;1;4;2;0.16;0.363;0.182;62.916;0.119;54.217;63.96034359;234.96425;0.974536061;0.849561921;3;6578.999;0.272213086
8840;6;1948;0;1;4;2;0.08;0.306;0.177;62.752;0.133;54.19;62.2428417;221.29085;0.964095856;0.847222046;3;4647.10785;0.281271646
8841;7;1920;24;1;4;2;0.12;0.315;0.167;62.683;0.122;54.18;72.09787665;299.8439;0.999923633;0.851392983;2;7346.17555;0.24045137
8842;8;1949;14;1;4;2;0.16;0.392;0.182;62.979;0.117;54.231;57.15739353;203.7767;1;0.885339372;2;5705.7476;0.280490329
8843;6;1907;0;1;4;2;0.04;0.3;0.177;62.786;0.129;54.218;67.22401686;168.0593;0.84213256;0.683615258;3;3529.2453;0.400001766
8844;7;1907;0;1;4;10;0.16;0.318;0.161;62.71;0.099;54.192;77.38703042;314.21735;0.947541602;0.811992151;3;7698.325076;0.246285033
8845;9;1957;14;1;4;2;0.16;0.4;0.179;62.991;0.117;54.239;102.8790208;355.69525;0.71970176;0.649856015;5;11204.40037;0.289233609
8846;9;1957;21;1;4;2;0.16;0.393;0.195;63.055;0.131;54.255;84.98252615;347.9449;0.888098351;0.778091253;3;10960.26435;0.244241333
8847;7;1910;0;1;4;10;0.2;0.327;0.159;62.77;0.106;54.205;67.44801972;211.28385;0.999408965;0.763956939;3;5176.454325;0.319229414
8848;10;1948;25;1;4;10;0.36;0.474;0.144;62.862;0.105;54.239;86.68849155;391.15;0.962884691;0.808751601;3;13690.25;0.221624675
8849;8;1996;15;1;4;2;0.44;0.536;0.134;62.925;0.119;54.251;63.78321012;180.39205;0.923930864;0.74646123;2;5050.9774;0.353581048
8850;6;1996;8;1;4;2;0.44;0.558;0.134;63.006;0.131;54.267;61.64641629;181.65845;0.932728812;0.775041396;3;3814.82745;0.33935342
8851;10;1960;24;1;4;2;0.36;0.513;0.144;63.058;0.131;54.28;66.11528954;272.59165;1;0.885236479;2;9540.70775;0.242543341
8852;10;1958;34;1;4;4;0.08;0.429;0.146;62.243;0.094;54.063;88.56323663;479.35685;1;0.87635672;3;16777.48975;0.184754294
8853;10;1973;32;1;4;4;0.04;0.428;0.159;62.1;0.098;54.019;94.96492001;452.081;0.865824586;0.79368807;5;15822.835;0.210061737
8854;10;1965;24;1;4;4;0.12;0.497;0.169;62.013;0.09;53.981;87.10143023;448.46185;0.979110639;0.861871258;2;15696.16475;0.194222608
8855;10;1960;20;1;4;4;0.12;0.313;0.16;62.39;0.103;54.099;91.35823617;503.84915;1;0.870978613;5;17634.72025;0.181320612
